DATE,2ssd0.5std,5ssd0.5std,10ssd0.5std,2ssd1.0std,5ssd1.0std,10ssd1.0std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd2.0std,5ssd2.0std,10ssd2.0std
2001-01-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-01-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-01-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-01-08,0.99865,0.99892,0.99946,1.0,0.99946,0.99973,1.0,0.99946,0.99973,1.0,0.99946,0.99973
2001-01-09,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,1.0007583731267302,1.0,1.0052760058952765,1.0026380029476383,1.0,1.0052760058952765,1.0026380029476383
2001-01-10,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,1.0004883731267302,1.0,1.0047360058952766,1.0023680029476383,1.0,1.0052760058952765,1.0026380029476383
2001-01-11,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,1.0002183731267302,1.0,1.0133672922003214,1.0066836461001607,1.0,1.0047360058952766,1.0023680029476383
2001-01-12,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,0.9995894424478501,1.0,1.0133672922003214,1.0066836461001607,1.0,1.0036560058952766,1.0018280029476383
2001-01-15,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,0.9993194424478501,1.0,1.0133672922003214,1.0066836461001607,1.0,1.0069225023437154,1.0034612511718577
2001-01-16,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,0.9964316413548565,1.0,1.0128272922003214,1.0064136461001607,1.0,1.0120504141750986,1.0060252070875493
2001-01-17,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,0.9964316413548565,1.0,1.0132802678210768,1.0066401339105384,1.0,1.012503389795854,1.006251694897927
2001-01-18,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,0.9964316413548565,1.0,1.0127402678210768,1.0063701339105384,1.0,1.0096034250522274,1.0048017125261137
2001-01-19,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,0.9964316413548565,1.0,1.0122002678210769,1.0061001339105384,1.0,1.0164319593873534,1.0082159796936767
2001-01-22,1.0356994866061828,1.0157965408959335,1.0078982704479669,1.0,1.0015167462534604,0.9964316413548565,1.0,1.0078694796656178,1.003934739832809,1.0,1.0121011712318944,1.0060505856159472
2001-01-23,1.0343494866061829,1.0152565408959335,1.0076282704479669,0.99865,1.0009767462534604,0.9961616413548565,1.0,1.010200695978193,1.0051003479890965,1.0,1.0144323875444696,1.0072161937722348
2001-01-24,1.0231088046696915,1.010760268121337,1.0053801340606685,0.9874093180635085,0.9964804734788638,0.9939135049675583,1.0,1.0106719598785487,1.0053359799392743,1.0,1.0143636514448253,1.0071818257224125
2001-01-25,1.0231088046696915,1.010760268121337,1.0053801340606685,0.9860593180635085,0.9959404734788638,0.9936435049675583,1.0,1.0097397250471543,1.0048698625235772,1.0,1.0166380831933446,1.0083190415966723
2001-01-26,1.0231088046696915,1.010760268121337,1.0053801340606685,0.9802891223786114,0.993092395204905,0.9922194658305789,1.0,1.015454857451598,1.0077274287257991,1.0,1.0202616367349049,1.0101308183674524
2001-01-29,1.0231088046696915,1.010760268121337,1.0053801340606685,0.987395721363383,0.9959340993208321,0.9936403178885423,1.0,1.0143805887389645,1.0071902943694822,1.0,1.0207940344915754,1.0103970172457877
2001-01-30,1.0231088046696915,1.010760268121337,1.0053801340606685,0.987395721363383,0.998302237103394,0.9948243867798233,1.0,1.0167487265215265,1.0083743632607631,1.0,1.0243933886755017,1.012196694337751
2001-01-31,1.0231088046696915,1.010760268121337,1.0053801340606685,0.9878962218638836,0.9979624373035942,0.9946544868799234,1.0,1.0118330992797855,1.0059165496398927,1.0,1.0184167536714754,1.0092083768357376
2001-02-01,1.0217588046696915,1.010220268121337,1.0045701340606685,0.9878962218638836,0.9974224373035943,0.9943844868799234,1.0,1.0125224040693455,1.0059912020346728,1.0,1.0202148347898308,1.0101074173949154
2001-02-02,1.0204088046696915,1.009680268121337,1.0037601340606686,0.9803962218638835,0.9938824373035943,0.9926144868799234,1.0,1.0087017227498878,1.001733235136804,1.0,1.0128227201695714,1.0064113600847857
2001-02-05,1.0190588046696913,1.009140268121337,1.0029501340606686,0.988010435061853,0.9975230616025159,0.9944347990293843,1.0,1.0075667837301538,1.001165765626937,1.0,1.0141169357111472,1.0067884678555736
2001-02-06,1.0177088046696914,1.008600268121337,1.0021401340606684,0.983010435061853,0.9955230616025159,0.9934347990293843,1.0,1.0070267837301539,1.000895765626937,1.0,1.013305565133864,1.0102111430882026
2001-02-07,1.0163588046696914,1.0080602681213369,1.0018267907412153,0.983010435061853,0.9955230616025159,0.9934347990293843,1.0,1.0009208498097835,0.997842798666752,1.0,1.008014848661664,1.0075657848521025
2001-02-08,1.034850064736811,1.0154567721481849,1.005851129730933,0.983010435061853,0.9955230616025159,0.9934347990293843,1.0,1.0003808498097835,0.997572798666752,1.0,1.006934848661664,1.0067557848521025
2001-02-09,1.034850064736811,1.0154567721481849,1.006606253787028,0.983010435061853,0.9955230616025159,0.9934347990293843,1.0,0.9993008498097835,0.997032798666752,1.0,1.0015512663583936,1.0037939937004674
