DATE,2ssd2std,5ssd2std,10ssd2std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd1std,5ssd1std,10ssd1std,2ssd0.5std,5ssd0.5std,10ssd0.5std
2015-05-29,1.1380232251297215,1.1099311840982453,1.013433876324392,0.7260804889327548,0.9340113578852633,0.9712793072946673,0.9802562718362374,1.05755927194652,0.9724099126846244,0.6052305654085034,0.8293541443969243,0.9994993201249851
2015-06-01,1.139033355380775,1.109632770339534,1.013119106531129,0.726181867114694,0.9331101978129719,0.9706631643446143,0.9803576500181768,1.0565662315323483,0.9729987104878343,0.6043218133393893,0.8290825239111591,0.9993635098821024
2015-06-02,1.1346979393924974,1.1080001587838364,1.0124260657039146,0.7233755127925423,0.9319876560841112,0.9702251584308185,0.977551295696025,1.0554436898034876,0.9722629378246589,0.6058508750055149,0.8296941485776094,0.9994620086535654
2015-06-03,1.134314682139725,1.105390437811117,1.010619532295615,0.7279323864608526,0.9323699743006154,0.9699146446171306,0.9821081693643352,1.0552098839770934,0.9696205641833792,0.6107910059265977,0.832286324988941,1.000311703097048
2015-06-04,1.138121368667365,1.1069887453960625,1.0117317073494487,0.7298734013467014,0.934299773598268,0.9711925655273178,0.9840491842501842,1.0563934146180294,0.9706786365876418,0.6089253342848067,0.832286324988941,1.0004589785020555
2015-06-05,1.1338397748944193,1.1075793849739874,1.0129094956554063,0.7305335437463862,0.9343758918773081,0.9721130931838331,0.9847093266498689,1.0582892920963753,0.9728219359943941,0.6138670704574369,0.8324432602586872,1.0015859356832542
2015-06-08,1.1350922773969219,1.095034365805808,1.0073248357857463,0.7236820856847936,0.9225456505850431,0.9668858222521304,0.9778578685882764,1.045086624104173,0.9662469333487457,0.605763109893342,0.8305741027329868,1.0008972176845574
2015-06-09,1.1349275166560118,1.0948805690525076,1.0088380275742406,0.7263439581097129,0.922870836541875,0.9686385053956905,0.9805197410131955,1.0465424633273364,0.9688213533987103,0.6085897430591711,0.8305741027329868,1.0014347685043758
2015-06-10,1.1344678198963256,1.0955202477249948,1.0075160149762965,0.7292829728351156,0.9256309222176401,0.9683766962993856,0.9834587557385983,1.0477180692174974,0.9673104516177251,0.6119884545442601,0.8335180671126265,1.0020968455154158
2015-06-11,1.1326020554119547,1.0924464930041637,1.006898859431903,0.7118892586512833,0.9194262956478277,0.9661941048305014,0.966065041554766,1.041513442647685,0.9650709928461799,0.5964605048447987,0.827306887232842,0.998370823376144
2015-06-12,1.1321568493546512,1.0924371770897392,1.0066346794001333,0.702095804859449,0.9156337580761627,0.9640383139701115,0.9562715877629318,1.0375960611309514,0.9627008043293652,0.587112257110268,0.8236924320840984,0.9968068670233043
2015-06-15,1.136189667151255,1.0922416370676749,1.0052631628048303,0.7123580933295883,0.9176105781925629,0.9637529774440406,0.966533876233071,1.039697803171149,0.960800854663581,0.5933417277838035,0.8260592984297149,0.996772140048751
2015-06-16,1.137638448755494,1.092023244904438,1.0058547655612655,0.7149917805254342,0.9186018949019734,0.9649494346367997,0.969167563428917,1.040564275935491,0.9621796379412703,0.5945266333754102,0.8266581046114263,0.9972167864221049
2015-06-17,1.1424718521053145,1.0900648551910348,1.0063126037529586,0.7126299652735064,0.9144489992103466,0.964310019839381,0.9668057481769892,1.0365363021676617,0.9599056198577136,0.5873314147736621,0.8236550952469295,0.9970405829446757
2015-06-18,1.1400861195882903,1.0889240854006406,1.0047079263138616,0.6992649805798469,0.9098373573790328,0.9609699063798242,0.9534407634833295,1.0316749724462106,0.9565367296099901,0.5763521625970267,0.8195130822664126,0.9949695764544173
2015-06-19,1.1405474540812939,1.0940636898859424,1.0059465958528073,0.6939292076791793,0.9125935846756653,0.9610168873244354,0.948104990582662,1.034431199742843,0.9576979805198597,0.5705550552033556,0.8171942393089442,0.995705733832023
2015-06-22,1.1380780924570026,1.0926103250005363,1.0037452112392982,0.700680858436133,0.9151470199304065,0.9608189027809997,0.9548566413396158,1.0372346349975843,0.9571037650245018,0.5797760675846004,0.8206326442614421,0.9951681112324378
2015-06-23,1.1401922653179173,1.0908487984187902,1.0053342685330404,0.7065439863624298,0.9191338728833263,0.9652821498420747,0.9607197692659124,1.0409718000603667,0.9632652074596171,0.5835250226499824,0.8223819141777322,0.9986814856941169
2015-06-24,1.1407682098320677,1.101477466510929,1.00971451366059,0.7041787357703888,0.9308517246782936,0.9702069868210387,0.9583545186738716,1.0526896518553341,0.9663812589291997,0.5805838275437911,0.8212054361352558,0.9970467350449717
2015-06-25,1.1425577820133683,1.1088866629098248,1.0120702402951207,0.709517302978156,0.9364896870192007,0.9716770964265751,0.9636930858816386,1.058577614196241,0.9692847477762846,0.5841328225702578,0.8261275696036426,0.9982152048343943
2015-06-26,1.1445237257612502,1.1052773296269238,1.0085837895585004,0.7171012242541279,0.9342252170607264,0.9688630773521679,0.9712770071576106,1.06161118270663,0.96870631123911,0.5897508000983477,0.8230767221460156,0.9950642399800396
2015-06-29,1.143661866329793,1.1047380202194172,1.0079373254553958,0.7109924512424237,0.9338804732881435,0.9683138960665253,0.9651682341459065,1.0591676735019484,0.9642688960737806,0.5845038865181007,0.8194417025479575,0.9936801673086006
2015-06-30,1.141544480020002,1.0988132757023723,1.0083130899287693,0.7065577001445948,0.9271511592391284,0.9682873757739138,0.9607334830480776,1.0573937730628167,0.9665628498817085,0.582186521730063,0.818265224505481,0.9933990465918205
2015-07-01,1.1445842712356529,1.1036823862640701,1.0115268923304057,0.7072009452854638,0.9372480308247473,0.9741150586875108,0.9613767281889465,1.0576510711191642,0.9708438471196423,0.579789975655281,0.8224997149597029,0.9954016841911156
2015-07-01,1.1445842712356529,1.1036823862640701,1.0115268923304057,0.7072009452854638,0.9372480308247473,0.9741150586875108,0.9613767281889465,1.0576510711191642,0.9708438471196423,0.579789975655281,0.8224997149597029,0.9954016841911156
2015-07-02,1.1445842712356529,1.1036823862640701,1.0115268923304057,0.7072009452854638,0.9372480308247473,0.9741150586875108,0.9613767281889465,1.0576510711191642,0.9708438471196423,0.579789975655281,0.8224997149597029,0.9954016841911156
2015-07-03,1.1445842712356529,1.1036823862640701,1.0115268923304057,0.7072009452854638,0.9372480308247473,0.9741150586875108,0.9613767281889465,1.0576510711191642,0.9708438471196423,0.579789975655281,0.8224997149597029,0.9954016841911156
