DATE,2ssd0.5std,5ssd0.5std,10ssd0.5std,2ssd1.0std,5ssd1.0std,10ssd1.0std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd2.0std,5ssd2.0std,10ssd2.0std
2001-01-29,1.0061349693251533,1.002144736485301,1.0058859117873806,1.0,1.0,1.0,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-01-30,1.0061349693251533,1.002144736485301,1.0058859117873806,1.0,1.0,1.0006688963210701,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-01-31,1.0061349693251533,1.0031414142261645,1.0063842506578125,1.0,1.0,1.0011672351915022,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-01,1.0061349693251533,1.0031414142261645,1.0063842506578125,1.0,1.0006611570247934,1.0011672351915022,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-02,1.0061349693251533,1.0031414142261645,1.0063842506578125,1.0,0.9999978071077121,1.0011672351915022,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-05,1.0061349693251533,1.0031414142261645,1.0068801184264076,1.0,1.0009895426449023,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-06,1.0061349693251533,1.0031414142261645,1.0068801184264076,1.0,1.0009895426449023,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-07,1.0061349693251533,1.0031414142261645,1.0068801184264076,1.0,1.0009895426449023,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-08,1.0061349693251533,1.0031414142261645,1.0068801184264076,1.0,1.0009895426449023,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-09,1.0061349693251533,1.0031414142261645,1.0068801184264076,1.0,1.0009895426449023,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-12,1.0061349693251533,1.0031414142261645,1.0068801184264076,1.0,1.0009895426449023,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-13,1.0061349693251533,1.0028124668577436,1.0068801184264076,1.0,1.000660595276481,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-14,1.0061349693251533,1.0028124668577436,1.0068801184264076,1.0,1.000660595276481,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-15,1.0061349693251533,1.0028124668577436,1.0068801184264076,1.0,1.000660595276481,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-16,1.0061349693251533,1.0024840596327846,1.0068801184264076,1.0,1.0003321880515221,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-19,1.0061349693251533,1.0024840596327846,1.0072079872788664,1.0,0.9996764503466041,1.0021589707286922,1.0,0.999900049961815,0.9999500249809075,1.0,1.0,1.0
2001-02-20,1.0061349693251533,1.0024840596327846,1.0072079872788664,1.0,1.000330045117846,1.0024857681143131,1.0176991150442478,1.006979695979514,1.0034898479897572,1.0,1.0,1.0
