DATE,2ssd0.5std,5ssd0.5std,10ssd0.5std,2ssd1.0std,5ssd1.0std,10ssd1.0std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd2.0std,5ssd2.0std,10ssd2.0std
2020-01-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-08,1.0039495017547042,1.0015798007018817,1.0007899003509408,1.0,1.0,1.0001301126086704,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-09,1.0013103934067797,1.0005266490807991,1.0008482330499109,1.0,1.0,0.998958472662768,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-10,0.9993736033746319,0.9997525394526169,1.001170827836913,1.0,1.0,0.9996006215731487,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-13,0.9970383366954935,0.9988180785923805,1.0014997102976642,1.0,1.0,1.0008895262857425,1.0,1.0,1.0,1.0,1.0,1.0
2020-01-14,0.9992935299890977,0.9997217661435884,1.0017337229438634,1.0,1.0,1.0026746672319593,1.0,1.0007900866898625,1.0003950433449313,1.0,1.0,1.0
2020-01-15,1.003600437671265,1.0014452674874552,1.0027411678844247,1.0,1.0014072139247947,1.0027978778486553,1.0,1.0030221079802497,1.0015106134655993,1.0,1.0,1.0
2020-01-16,1.002643171560118,1.001063183311024,1.0025384425518455,1.0,0.9958409389847397,1.004626637346131,1.0,1.0002664281454463,1.0001348498708038,1.0,1.0,1.0
2020-01-17,1.0048029155955893,1.0019257195754145,1.0045767237767809,1.0,1.0068864514687732,1.010156139880885,1.0,1.0056473834947195,1.0028249736313226,1.0,1.0,1.0
2020-01-20,1.0012612107212635,0.9970419446071276,1.002665411392118,1.0,1.0033981155155227,1.0080988968018176,1.0,1.0037642199807868,1.0018860344801859,1.0,1.0,1.0
2020-01-21,1.0088707337803244,1.0119198972712486,1.0107570466233948,1.0,1.0153206101921803,1.0147020831299094,1.0,1.0102672978168281,1.0051314893068144,1.0,1.0,1.0
2020-01-22,1.005007636202565,1.0103699879823203,1.0076191870907705,1.0,1.0153206101921803,1.0123290616858058,1.0,1.0102672978168281,1.0051314893068144,1.0,1.0,1.0
2020-01-23,1.007644651216966,1.0114304220456778,1.0106004587398552,1.0,1.0153206101921803,1.0147930234704712,1.0,1.0102672978168281,1.0051314893068144,1.0,1.0,1.0
2020-01-24,1.006181727881079,1.0129666247406524,1.0092973883154888,1.0,1.0136354566587753,1.0118717532248074,1.0,1.0102672978168281,1.0051314893068144,1.0,1.0,1.0
2020-01-27,1.0022808560971912,1.014027439909591,1.0127034481081967,1.0,1.0150234769651054,1.0154494689864324,1.0,1.0102672978168281,1.0051314893068144,1.0,1.0,1.0
2020-01-28,1.0014762160621,1.0083229181148714,1.0099416242797934,1.0,1.0133042885363646,1.0146764620791806,1.0,1.0102672978168281,1.0051314893068144,1.0,1.0,1.0
2020-01-29,1.0049467727381074,1.0045280662737992,1.0052466578995078,1.0,1.0114279027567614,1.0109294030616014,1.0,1.0102672978168281,1.0051314893068144,1.0,1.0,1.0
2020-01-30,1.001888987672052,1.0239835739866714,1.0158376762284587,1.0,1.011867492026623,1.0125098714553127,1.0,1.0102672978168281,1.0031370583534018,1.0,1.0,0.9980157511980965
2020-01-31,1.0019338359254302,1.0240019089021548,1.015608409909837,1.0,1.0117009077958883,1.0103158951795888,1.0,1.0102672978168281,1.0019370546597008,1.0,1.0,0.9968218738731222
2020-02-03,1.007008787398226,1.0230177232896405,1.014964288904301,1.0,1.0097117692876434,1.0075384251962918,1.0,1.0102672978168281,1.004864730497304,1.0,1.0,0.9997346030719876
2020-02-04,1.0017843777329891,1.0240549447484433,1.0144464702803087,1.0,1.0088792940875515,1.0060982898343334,1.0,1.0102672978168281,1.010219022966856,1.0,1.0,1.005061560317397
2020-02-05,1.0025438560784805,1.0300843446014563,1.0123021627282998,1.0,1.0073632840667468,1.0002538752754557,1.0,1.0102672978168281,1.0088655237657476,1.0,1.0,1.0030319751026102
2020-02-06,1.0047489435072636,1.0309906096092543,1.0146969614220938,1.0,1.0089754809218376,1.0029805706967854,1.0,1.0102672978168281,1.009109700357434,1.0,1.0,1.0043638973980156
2020-02-07,1.008022357141244,1.032334172591752,1.0171293357746611,1.0,1.0107124115915405,1.005594633979512,1.0,1.0102672978168281,1.0079987121072895,1.0,1.0,1.0025993506928514
2020-02-10,1.0059643585055351,1.0314911189417062,1.01573138252479,1.0,1.0091481793976704,1.0038449867497712,1.0,1.00870375450467,1.0062448819906336,1.0,1.0,1.0029298992944657
2020-02-11,1.0056841706531872,1.0313761998478483,1.016574615060854,1.0,1.0075067546426855,1.0039178715967032,1.0,1.0070630526266975,1.0063179410835892,1.0,1.0,1.0031395734799298
2020-02-12,1.0112944654623588,1.0336776478408307,1.0172336423798176,1.0,1.0054934658875956,1.0024455469347395,1.0,1.0050506505160646,1.0048420965306104,1.0,1.0,1.0031449688586342
2020-02-13,1.0112944654623588,1.0336776478408307,1.0180960522997045,1.0,1.0021027264373379,1.0016051889112068,1.0,1.0016614043341376,1.0039997294606133,1.0,1.0,1.00669788634168
2020-02-14,1.0112944654623588,1.0336776478408307,1.017580195378388,1.0,1.0009909236763994,1.0005420623313261,1.0,1.0005500912067666,1.0007099714211771,1.0,1.0,1.0039577378564015
