DATE,0.5std,1.0std,1.5std,2.0std
2001-05-02,1.0399827968017312,1.024966422513865,1.0231189519598565,1.0229881124420874
2001-05-03,1.0410069969907891,1.0225584416545779,1.0231189519598565,1.0229881124420874
2001-05-04,1.0413681976939735,1.0224778167872481,1.0231189519598565,1.0229881124420874
2001-05-07,1.0413681976939735,1.021553737822746,1.0231189519598565,1.0229881124420874
2001-05-08,1.0413681976939735,1.0250023277045797,1.0231189519598565,1.0229881124420874
2001-05-09,1.0413681976939735,1.021107955823302,1.0231189519598565,1.0229881124420874
2001-05-10,1.0413681976939735,1.025046574080616,1.0231189519598565,1.0229881124420874
2001-05-11,1.0413681976939735,1.0240435931082519,1.0231189519598565,1.0229881124420874
2001-05-14,1.0413681976939735,1.0204155304597764,1.0231189519598565,1.0229881124420874
2001-05-15,1.04066527416053,1.0269198702763436,1.0231189519598565,1.0229881124420874
2001-05-16,1.0376379298671603,1.023932512010222,1.0231189519598565,1.0229881124420874
2001-05-17,1.0371406566822214,1.0234418069514015,1.0231189519598565,1.0229881124420874
2001-05-18,1.0325343085275431,1.018896300757524,1.0231189519598565,1.0229881124420874
2001-05-21,1.0172540034085884,1.0038178222686573,1.0231189519598565,1.0229881124420874
2001-05-22,1.0255442176528407,1.0119985369976447,1.0231189519598565,1.0229881124420874
2001-05-23,1.0285142373972695,1.0149293278738247,1.0231189519598565,1.0229881124420874
2001-05-25,1.0262147712707164,1.0126602337519999,1.0231189519598565,1.0229881124420874
2001-05-28,1.027783273232505,1.0142080184923212,1.0231189519598565,1.0229881124420874
2001-05-29,1.0284683362116802,1.014884032964192,1.0231189519598565,1.0229881124420874
2001-05-30,1.025593002986096,1.012046677960298,1.0231189519598565,1.0229881124420874
2001-05-31,1.0291954496481521,1.0156015424789206,1.0231189519598565,1.0229881124420874
2001-06-01,1.0301563552975146,1.0165497562122818,1.0231189519598565,1.0229881124420874
2001-06-05,1.029865898659514,1.0162631360084347,1.0231189519598565,1.0229881124420874
2001-06-06,1.03274489519649,1.0191041059376584,1.0231189519598565,1.022297595466189
2001-06-07,1.0331751727760383,1.019528700288161,1.0231189519598565,1.0227235203359235
2001-06-08,1.0283567617514737,1.0147739322112925,1.0231189519598565,1.017953852601625
2001-06-11,1.0320568325585593,1.0184251314273811,1.0231189519598565,1.0216164933047953
2001-06-12,1.0212876514733,1.0077981927587703,1.0231189519598565,1.0109562538014996
2001-06-13,1.033765790072128,1.020111516542477,1.0231189519598565,1.0233081629174954
2001-06-14,1.0253200180964244,1.0117772987329423,1.0231189519598565,1.0149478287993832
2001-06-15,1.0285180918990766,1.0156160811409165,1.0231189519598565,1.018798640509713
2001-06-18,1.0400798999467848,1.022734890121685,1.0224283466672837,1.0259397571642541
2001-06-19,1.024328653045657,1.0150773911626119,1.0147731428838278,1.018258262479329
2001-06-20,1.0194157159715946,1.0124423937406355,1.0121389352473764,1.0156150079650441
2001-06-21,1.025443827943244,1.0099393842314703,1.009636675963112,1.013104154964119
2001-06-22,1.0256251977214992,1.0152244468347074,1.0149201544790525,1.018405778968672
2001-06-25,1.022515924400802,1.0140006777487052,1.0136967521923124,1.0171781750499587
2001-06-26,1.0230734395541026,1.0166892657740312,1.0163845343694475,1.0198751881004173
2001-06-27,1.0190235154836134,1.0089307110024714,1.0086283050628777,1.0120923209320425
2001-06-28,1.0260388752756724,1.0099850145184872,1.0096822925734017,1.0131499282393184
2001-06-29,0.9802731480372563,0.9664061109469824,0.967630974308274,0.9709541896430751
2001-07-02,0.9802731480372563,0.9664061109469824,0.967630974308274,0.9709541896430751
2001-07-03,0.9802731480372563,0.9664061109469824,0.967630974308274,0.9709541896430751
2001-07-04,0.9802731480372563,0.9664061109469824,0.967630974308274,0.9709541896430751
2001-07-05,0.9796114636623312,0.9657537868220931,0.967630974308274,0.9709541896430751
2001-07-06,0.9749832219524399,0.9694323817439651,0.967630974308274,0.9709541896430751
2001-07-09,0.9749439730690068,0.9748851952408688,0.967630974308274,0.9709541896430751
2001-07-10,0.9599983003704212,0.9619897497914066,0.967630974308274,0.9709541896430751
2001-07-11,0.9631644054489653,0.9698482420721493,0.967630974308274,0.9709541896430751
2001-07-12,0.9726287051274466,0.9714432424929386,0.967630974308274,0.9709541896430751
2001-07-13,0.9773021139851215,0.971348981507674,0.967630974308274,0.9709541896430751
2001-07-16,0.9773021139851215,0.968920604133041,0.967630974308274,0.9709541896430751
2001-07-17,0.9766424350581815,0.9728019740217028,0.967630974308274,0.9709541896430751
2001-07-18,0.9744197325542704,0.9705880118735816,0.967630974308274,0.9709541896430751
2001-07-19,0.9704095430167047,0.9665935916453506,0.967630974308274,0.9709541896430751
2001-07-20,0.9783149752782633,0.9744679372947703,0.967630974308274,0.9709541896430751
2001-07-23,0.9772851075398543,0.9734421193158026,0.967630974308274,0.9709541896430751
2001-07-24,0.9784581321103821,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-07-25,0.9829474525138939,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-07-26,0.9829474525138939,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-07-27,0.9829474525138939,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-07-30,0.9822839629834471,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-07-31,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-01,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-02,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-03,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-06,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-07,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-08,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-09,0.9848536303995182,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-10,0.9841888541989986,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-13,0.9802814046537917,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-14,0.9829195750241112,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-15,0.987369161708125,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-16,0.987369161708125,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-17,0.987369161708125,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-20,0.987369161708125,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-21,0.986702687523972,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-22,0.985959078383377,0.9752676046203521,0.967630974308274,0.9709541896430751
2001-08-23,0.9852935560054683,0.9746092989872334,0.967630974308274,0.9709541896430751
2001-08-24,0.9825778788907017,0.9719230699411117,0.967630974308274,0.9709541896430751
2001-08-27,0.9797218097309556,0.9690979712234014,0.967630974308274,0.9709541896430751
2001-08-28,0.9772449849310739,0.9666480044422187,0.967630974308274,0.9709541896430751
2001-08-29,0.9773709185631527,0.9667725724840283,0.967630974308274,0.9709541896430751
2001-08-30,0.9811277621062076,0.9698361063446673,0.967630974308274,0.9709541896430751
2001-08-31,0.9771228418655074,0.96529533600785,0.967630974308274,0.9709541896430751
2001-09-03,0.9797556804659273,0.9677977917836786,0.967630974308274,0.9709541896430751
2001-09-04,0.9787683209825434,0.9663061755500951,0.967630974308274,0.9709541896430751
2001-09-05,0.9833255530669656,0.9737092247066532,0.967630974308274,0.9709541896430751
2001-09-06,0.987950537977302,0.9782889800656772,0.967630974308274,0.9709541896430751
2001-09-07,0.9915209809837227,0.981824506301925,0.967630974308274,0.9709541896430751
2001-09-10,0.9853670863585833,0.9757307930391285,0.967630974308274,0.9709541896430751
2001-09-11,0.986656087710619,0.9770071887386218,0.967630974308274,0.9709541896430751
2001-09-12,0.988403614541624,0.9787376258156049,0.967630974308274,0.9709541896430751
2001-09-13,0.9793355683586641,0.9697582596322747,0.967630974308274,0.9709541896430751
2001-09-14,0.9819196650532024,0.9723170854261922,0.967630974308274,0.9709541896430751
2001-09-17,0.988850748986793,0.9791803875567061,0.967630974308274,0.9709541896430751
2001-09-18,0.9929176103070232,0.9832074774363089,0.967630974308274,0.9709541896430751
2001-09-19,0.9876195345031219,0.9786248786522728,0.967630974308274,0.9709541896430751
2001-09-20,0.9848165639646291,0.9842373011045512,0.967630974308274,0.9709541896430751
2001-09-21,0.9960895457186169,0.9831088755871595,0.967630974308274,0.9709541896430751
2001-09-24,0.9972382088255551,0.9842425697418109,0.967630974308274,0.9709541896430751
2001-09-25,0.9998582313151273,0.9874928128030069,0.967630974308274,0.9709541896430751
2001-09-26,1.0055460612082676,0.9874928128030069,0.967630974308274,0.9709541896430751
2001-09-27,1.004867317616952,0.986826255154365,0.967630974308274,0.9709541896430751
2001-09-28,1.0076700967067873,0.9866462545446751,0.967630974308274,0.9709541896430751
2001-10-01,1.0063097420762332,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-02,1.010034976904871,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-03,0.9973289773799261,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-04,1.0075669630852326,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-05,1.0091349888053598,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-08,1.0091349888053598,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-09,1.0091349888053598,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-10,1.0084538226879163,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-11,1.005889389851075,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-12,1.0027644860148939,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-15,0.9998727899901324,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-16,0.9965846361178712,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-17,0.990922223412656,1.0054222435743236,0.967630974308274,0.9709541896430751
2001-10-18,0.9948285763869189,1.0054222435743236,0.966977823400616,0.9709541896430751
2001-10-19,0.9964126983238408,1.0054222435743236,0.9685175970047571,0.9709541896430751
2001-10-22,0.9875329838218279,1.0054222435743236,0.9598864748140775,0.9709541896430751
2001-10-23,0.9912849547881633,1.0054222435743236,0.9635334073656795,0.970298795565066
2001-10-24,0.9894055239603933,1.0054222435743236,0.9617065921995235,0.9684591535330503
2001-10-25,0.9919855627621782,1.0054222435743236,0.9642144014483289,0.9709845712041154
2001-10-26,0.997235920628202,1.0054222435743236,0.9693177727646223,0.9761237755157325
2001-10-29,1.0005683572139115,1.004743583559911,0.9725569160228239,0.9793856622111701
2001-10-30,0.9934746397113164,0.9976202650050796,0.9656617908994676,0.9724421234077211
2001-10-31,0.9926777349201042,0.9968200348459847,0.9648871958800296,0.9716620896188914
2001-11-01,0.9930359648119155,0.9971797595790742,0.9652353969362545,0.9720127355465642
2001-11-02,0.9963372811842954,1.0004948518649088,0.968444291207984,0.9752441608642056
2001-11-05,0.9974870900396934,1.001649458705563,0.9695619105553871,0.9763696275043818
2001-11-06,1.001123830505994,1.0053013747613164,0.9730968385458438,0.9799293757656559
2001-11-07,0.998623194535354,1.0027903040001787,0.9706662092038634,0.9774816799151956
2001-11-08,0.9939336157896266,0.9980811563238633,0.9661079176993322,0.9728913826583798
2001-11-09,0.9970859149020317,1.0012466095223533,0.9691719665282188,0.9759769455101646
2001-11-12,0.9972226096842096,1.0013838747119919,0.9693048344675583,0.9761107463732429
2001-11-13,0.9951484407060723,0.9993010505281397,0.9672887329487132,0.974080488926518
2001-11-14,1.0052529951958842,1.0094477698553825,0.9771104050828991,0.983971123303473
2001-11-15,1.0010348262016062,1.0058933762995537,0.9736698754875368,0.9805064362495876
2001-11-16,0.9990240597945856,1.0040027250766355,0.971839790724894,0.9786635016638224
2001-11-19,1.0024317276687196,1.0091012072724173,0.9767749445311598,0.9836333073369232
2001-11-20,1.0003437803670712,1.0055225790571167,0.9733109566265707,0.980144997262793
2001-11-21,1.001296272836747,1.0041337357158775,0.9719666044765339,0.9787912058301095
2001-11-22,1.006107188962531,1.0095130235857839,0.9771735684290868,0.9840347301470564
2001-11-23,0.9974879111832655,1.0011052511858685,0.9690351365647982,0.9758391548039064
2001-11-26,0.9988971915440823,1.0026313262638957,0.9705123242729762,0.9773267144911074
2001-11-27,1.0037557986234011,1.0061506634949735,0.9739189205627223,0.9807572299788414
2001-11-28,1.004548826743149,1.0067212037797564,0.9744711837559533,0.981313370852765
2001-11-29,1.0038041574325838,1.0077608780955738,0.9754775524084178,0.982326805658363
2001-11-30,1.0045894179920198,1.0050629434407357,0.972866045303049,0.9796969620228663
2001-12-03,1.0141396396088518,1.0146176666707594,0.9821146857622587,0.989010541219586
2001-12-04,1.0097430804775995,1.0102190351678515,0.9778569631361217,0.9847229232663219
2001-12-05,1.015001169077557,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-06,1.0143160432884297,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-07,1.0139735084562342,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-10,1.0035098896052135,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-11,1.0093223438650607,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-12,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-13,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-14,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-17,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-18,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-19,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-20,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-21,1.0173421059714436,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-27,1.0166554000499128,1.0154796022318653,0.9829490094691584,0.9898507230770367
2001-12-28,1.0125238855518377,1.011747714693663,0.9814745859549547,0.9883659469924212
2002-01-02,1.0125238855518377,1.011747714693663,0.9814745859549547,0.9883659469924212
2002-01-03,1.0125238855518377,1.011747714693663,0.9814745859549547,0.9883659469924212
2002-01-04,1.0125238855518377,1.011747714693663,0.9808120906094352,0.9876987999782013
2002-01-07,1.0125238855518377,1.0110647849862449,0.9833600754825811,0.9902646753641838
2002-01-08,1.0125238855518377,1.0084445665104766,0.9808116549695006,0.9876983612794488
2002-01-09,1.0118404319290901,1.011746645912252,0.9840232523844215,0.9909325087202285
2002-01-10,1.0128814200277827,1.0034224970397958,0.9759271978238246,0.982779608230298
2002-01-11,1.0137501769662227,1.0120974759326435,0.9843644691298334,0.9912761212971968
2002-01-14,1.0137501769662227,1.0120974759326435,0.9843644691298334,0.9912761212971968
2002-01-15,1.0130658955967706,1.0142050263523361,0.9864142694696014,0.9933403141789604
2002-01-16,1.0180102199816694,1.0191549103281723,0.9912285191125405,0.9981883667678838
2002-01-17,1.0173230630831818,1.0191549103281723,0.9912285191125405,0.9981883667678838
2002-01-18,1.007207634899116,1.0191549103281723,0.9912285191125405,0.9981883667678838
2002-01-21,1.0062035367295163,1.0191549103281723,0.9912285191125405,0.9981883667678838
2002-01-22,1.0063373403913156,1.0191549103281723,0.9912285191125405,0.9981883667678838
2002-01-23,1.0063373403913156,1.0191549103281723,0.9912285191125405,0.9981883667678838
2002-01-24,1.0183171479785824,1.0184669807637008,0.9912285191125405,0.9981883667678838
2002-01-25,1.017629783903697,1.0079984592909346,0.9912285191125405,0.9981883667678838
2002-01-28,1.0171147942917242,1.0074143133425715,0.9912285191125405,0.9981883667678838
2002-01-29,1.0161048900043481,1.0029438901884988,0.9912285191125405,0.9981883667678838
2002-01-30,1.0180329709931062,1.0055148253408555,0.9912285191125405,0.9981883667678838
2002-01-31,1.0194814330453976,1.0027452187445987,0.9912285191125405,0.9981883667678838
2002-02-01,1.0194814330453976,1.0013182992138678,0.9912285191125405,0.9981883667678838
2002-02-04,1.0194814330453976,1.006829686175284,0.9905594398621396,0.9975145896203155
2002-02-05,1.0194814330453976,1.0097909499581523,0.9934728499793811,1.0004484560603752
2002-02-06,1.0194814330453976,1.0036486231620203,0.9874297824435601,0.9943629575123211
2002-02-07,1.0194814330453976,1.0085446892166505,0.9922467286611731,0.999213725609745
2002-02-08,1.018793283078092,1.0156390567062437,0.9992264520276573,1.0062424566574757
2002-02-11,1.0203273733499083,1.017168397370782,1.0007310787314827,1.0077576480014772
2002-02-12,1.0175148252321906,1.014364557018999,0.9979725481016644,1.0049797485252565
2002-02-13,1.0207899170680583,1.0176295090343452,1.0011847388861692,1.0082144935019268
2002-02-14,1.0201008838740373,1.0176295090343452,1.0011847388861692,1.0082144935019268
2002-02-15,1.017838986288378,1.0176295090343452,1.0011847388861692,1.0082144935019268
2002-02-18,1.0193626093107553,1.016942609115747,1.0011847388861692,1.0082144935019268
2002-02-19,1.0193626093107553,1.0083158346000487,1.0011847388861692,1.0082144935019268
2002-02-20,1.0193626093107553,1.0100770292356822,1.0005089391874211,1.0082144935019268
2002-02-21,1.0193626093107553,1.0142628881929632,1.0046551470346645,1.0082144935019268
2002-02-22,1.0193626093107553,1.00829036554449,0.9987391999075246,1.0082144935019268
2002-02-25,1.0193626093107553,1.0114267526262528,1.00184587714226,1.0082144935019268
2002-02-26,1.0186745395494705,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-02-27,1.0174152874678506,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-02-28,1.0174152874678506,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-01,1.0167285321488098,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-04,1.0178062564025658,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-05,1.0176183761107653,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-06,1.0173270741243339,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-07,1.0152027899844847,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-08,1.0176954904640736,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-11,1.0176069941715011,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-12,1.021306346494278,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-13,1.021306346494278,1.0228046387073448,1.0131159846723783,1.0082144935019268
2002-03-14,1.021306346494278,1.0228046387073448,1.0124321313827245,1.0082144935019268
2002-03-15,1.0206169647103944,1.0221142455762173,1.0227438562682658,1.0082144935019268
2002-03-18,1.0122955691017517,1.013780642188503,1.0227438562682658,1.0082144935019268
2002-03-19,1.0149974340893895,1.0164864709067938,1.0227438562682658,1.0082144935019268
2002-03-20,1.0106863402574777,1.0121690525491016,1.0227438562682658,1.0082144935019268
2002-03-21,1.0110724979348777,1.0125557767333515,1.0227438562682658,1.0082144935019268
2002-03-22,1.0155444521252313,1.0170342914372703,1.0227438562682658,1.0082144935019268
2002-03-25,1.0141756978404382,1.0149770309952386,1.0227438562682658,1.0082144935019268
2002-03-26,1.0106864569554865,1.0143843113964943,1.0227438562682658,1.0082144935019268
2002-03-27,1.0168890002896915,1.020609548319058,1.0227438562682658,1.0082144935019268
2002-03-28,1.0059061834921756,1.0095865480822668,1.0227438562682658,1.0082144935019268
2002-04-02,1.0103161236867755,1.01401262316897,1.0220535041652847,1.0082144935019268
2002-04-03,1.0065509324939714,1.0102336560628964,1.0224964711790858,1.0082144935019268
2002-04-04,1.0122586917975838,1.0159622986611683,1.0257466747386756,1.0082144935019268
2002-04-05,1.0178757384594084,1.0215998967222926,1.030012263509074,1.0082144935019268
2002-04-08,1.0099250624666491,1.0136201311515276,1.0230698953195219,1.0082144935019268
2002-04-09,1.0156763033960576,1.019392414464225,1.028074041546628,1.0082144935019268
2002-04-10,1.0159049482991558,1.0196218959230765,1.028694016846822,1.0082144935019268
2002-04-11,1.0140696354760825,1.0177798681394665,1.0272649332707338,1.0082144935019268
2002-04-12,1.0077610321854318,1.0114481832130282,1.0196428472016794,1.0082144935019268
2002-04-15,1.0101429711881955,1.0138388371477662,1.0215840959664333,1.0082144935019268
2002-04-16,1.0166059395898146,1.0203254519693423,1.0288491907408117,1.0082144935019268
2002-04-17,1.017742996765903,1.0214666693594114,1.028699937956855,1.0082144935019268
2002-04-18,1.0211159864410047,1.024851999978397,1.0302722308828958,1.0082144935019268
2002-04-19,1.018444442360459,1.0221706813717613,1.026654969876556,1.0082144935019268
2002-04-22,1.0192575735508551,1.0229867876102179,1.0274746563936201,1.0082144935019268
2002-04-23,1.0194089784191782,1.0231387464319068,1.0276272818624843,1.0082144935019268
2002-04-24,1.0240404123056548,1.027787125601708,1.032296053588692,1.0082144935019268
2002-04-25,1.0240404123056548,1.027787125601708,1.032296053588692,1.0082144935019268
2002-04-26,1.0240404123056548,1.027787125601708,1.032296053588692,1.0082144935019268
2002-04-29,1.0240404123056548,1.027787125601708,1.032296053588692,1.0082144935019268
2002-04-30,1.0240404123056548,1.027787125601708,1.032296053588692,1.0082144935019268
2002-05-02,1.0233491850273484,1.027787125601708,1.032296053588692,1.0082144935019268
2002-05-03,1.0254980308268813,1.027787125601708,1.032296053588692,1.0082144935019268
2002-05-06,1.0254980308268813,1.027787125601708,1.032296053588692,1.0082144935019268
