DATE,2ssd0.5std,5ssd0.5std,10ssd0.5std,2ssd1.0std,5ssd1.0std,10ssd1.0std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd2.0std,5ssd2.0std,10ssd2.0std
2001-01-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-01-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-01-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-01-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2001-01-09,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,1.0012983731267302,1.0,1.0063560058952767,1.0031780029476383,1.0,1.0063560058952767,1.0031780029476383
2001-01-10,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,1.0012983731267302,1.0,1.0063560058952767,1.0031780029476383,1.0,1.0063560058952767,1.0031780029476383
2001-01-11,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,1.0012983731267302,1.0,1.0155272922003213,1.0077636461001607,1.0,1.0063560058952767,1.0031780029476383
2001-01-12,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,1.0006694424478502,1.0,1.0155272922003213,1.0077636461001607,1.0,1.0063560058952767,1.0031780029476383
2001-01-15,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,1.0006694424478502,1.0,1.0155272922003213,1.0077636461001607,1.0,1.0101625023437153,1.0050812511718576
2001-01-16,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,0.9980516413548565,1.0,1.0155272922003213,1.0077636461001607,1.0,1.0158304141750985,1.0079152070875492
2001-01-17,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,0.9980516413548565,1.0,1.015980267821077,1.0079901339105384,1.0,1.016283389795854,1.008141694897927
2001-01-18,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,0.9980516413548565,1.0,1.015980267821077,1.0079901339105384,1.0,1.0133834250522276,1.0066917125261137
2001-01-19,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,0.9980516413548565,1.0,1.015980267821077,1.0079901339105384,1.0,1.0202119593873535,1.0101059796936767
2001-01-22,1.038399486606183,1.0179565408959335,1.0089782704479668,1.0,1.0025967462534604,0.9980516413548565,1.0,1.0116494796656177,1.0058247398328088,1.0,1.0158811712318943,1.0079405856159471
